,timeCorr,time,instance_events_type,scheduling_class,collection_type,priority,instance_index,collections_events_type,vertical_scaling,scheduler,assigned_memory,page_cache_memory,cycles_per_instruction,memory_accesses_per_instruction,sample_rate,cluster,event,failed,offset,hours,hourBin,time_diff_hrs,eventIndex,resource_request_cpu,resource_request_memory,average_usage_cpu,average_usage_memory,maximum_usage_cpu,maximum_usage_memory,random_sample_usage_cpu,cpu_mean,cpu_std_dev,cpu_median,tail_cpu_mean,tail_cpu_std_dev,tail_cpu_median
433,1970-01-01 00:00:00.001507360,1507960922172,6,0,0,0.2288888888888889,484,6,3,1,0.0044395264505118,2.47955322265625e-05,3.5624489784240723,0.0332056209444999,1.0,6,SCHEDULE,0,600000000,418,10,0.98,7,0.0018482208251953,0.0012702941894531,0.0010910034179687,0.0009822845458984,0.0043869018554687,0.0009841918945312,0.0009717941284179,0.0011100781818181,0.0002814789497964,0.00103569,0.0015833111111111,0.0001205939435962,0.0015564
434,1970-01-01 00:00:00.000896835,897435498254,3,2,0,0.0,2232,3,3,0,0.0006832604522181,9.5367431640625e-07,2.00830340385437,0.0071363286115229,1.0,5,FINISH,0,600000000,249,9,0.9966666666666666,3,0.0010128021240234,0.0001955032348632,0.0002202987670898,9.250640869140624e-05,0.0006465911865234,0.0001029968261718,0.0002117156982421,0.0002391121604363,0.0001644584096875,0.000218391418,0.0004220544444444,4.497604698580274e-05,0.0004015
435,1970-01-01 00:00:00.000230338,230938166655,5,0,0,0.2288888888888889,76,5,3,1,0.0175981228668942,0.000309944152832,0.7145217657089233,0.0014160544378682,1.0,8,LOST,0,600000000,63,15,0.9966666666666666,5,0.03326416015625,0.0066757202148437,0.04876708984375,0.0035781860351562,0.05963134765625,0.0036888122558593,0.0518798828125,0.0486783118181818,0.005661086881506,0.04919434,0.0522460922222222,0.0004585536034527,0.05212402
436,1970-01-01 00:00:00.001505759,1506359527815,6,0,0,0.2288888888888889,991,6,3,1,0.0044395264505118,2.47955322265625e-05,3.5624489784240723,0.0332056209444999,1.0,6,SCHEDULE,0,600000000,418,10,0.98,7,0.0018482208251953,0.0012454986572265,0.0010910034179687,0.0009822845458984,0.0043869018554687,0.0009841918945312,0.0009717941284179,0.0011100781818181,0.0002814789497964,0.00103569,0.0015833111111111,0.0001205939435962,0.0015564
437,1970-01-01 00:00:00.002633138,2633738244189,0,2,0,0.0,202,0,3,0,0.0006699285409554,8.58306884765625e-06,4.247633934020996,0.0200319737195968,1.0,7,ENABLE,0,600000000,731,11,0.1,0,0.0015010833740234,0.0001916885375976,9.632110595703124e-05,0.0001125335693359,0.0001497268676757,0.0001134872436523,9.72747802734375e-05,0.000110539523,3.920824614995544e-05,0.000100135803,0.0001762177777777,3.3262465592375303e-05,0.00016403
438,1970-01-01 00:00:00.000102248,102848828266,5,2,0,0.8,1353,5,2,0,0.0,0.0012836456298828,0.956354320049286,0.0074127637781202,1.0,7,LOST,0,600000000,28,4,0.9966666666666666,5,0.009124755859375,0.0013027191162109,0.0191650390625,0.01971435546875,0.0386962890625,0.020050048828125,0.02337646484375,0.0193634036363636,0.0055300051622436,0.01904297,0.02649604,0.0009557585849296,0.02639771
439,1970-01-01 00:00:00.000802632,803232580884,3,2,0,0.0,1848,3,3,0,0.0007965816979518,0.0,1e-06,1e-06,1.0,3,FINISH,0,600000000,222,6,0.8,3,0.0025978088378906,0.000223159790039,0.0017452239990234,0.000152587890625,0.0048599243164062,0.00018310546875,0.00115966796875,0.0018125,0.0007020742280621,0.0018158,0.0025367744444444,0.00017118596445,0.00251389
440,1970-01-01 00:00:00.000398843,399443710256,6,0,0,0.2288888888888889,173,6,2,1,0.023304180887372,0.0001401901245117,3.06435227394104,0.0179402474313974,1.0,6,SCHEDULE,0,600000000,110,14,0.9966666666666666,7,0.03240966796875,0.0084686279296875,0.02899169921875,0.0052108764648437,0.0865478515625,0.0054702758789062,0.03369140625,0.0287700127272727,0.0160141168120823,0.03686523,0.0423448355555555,0.0007745992624879,0.04229736
441,1970-01-01 00:00:00.002330550,2331150205234,6,3,1,0.4444444444444444,544,6,1,0,0.009985601535836,0.0002689361572265,1e-06,1e-06,1.0,4,SCHEDULE,0,600000000,647,23,0.9966666666666666,7,0.016204833984375,0.0028572082519531,7.62939453125e-05,0.0012569427490234,0.0002651214599609,0.0012588500976562,6.4849853515625e-05,9.198622266363636e-05,5.661669529665014e-05,7.43865967e-05,0.0001336199999999,1.8433849299590143e-05,0.00012779
442,1970-01-01 00:00:00.001456183,1456783293894,6,0,0,0.2333333333333333,2979,6,2,1,0.0113587883959044,0.000258445739746,3.973978996276856,0.0164353270083665,1.0,3,SCHEDULE,0,600000000,404,20,0.9966666666666666,7,0.0066299438476562,0.0036849975585937,0.0002059936523437,0.001535415649414,0.0013847351074218,0.0016059875488281,0.000166893005371,0.0002916527272727,0.0003469586850723,0.00018311,0.0004002244444444,0.0002745813558901,0.00030231
