,Unnamed: 0,time,instance_events_type,scheduling_class,collection_type,priority,instance_index,collections_events_type,vertical_scaling,scheduler,assigned_memory,page_cache_memory,cycles_per_instruction,memory_accesses_per_instruction,sample_rate,cluster,failed,offset,hours,hourBin,time_diff_hrs,eventIndex,resource_request_cpu,resource_request_memory,average_usage_cpu,average_usage_memory,maximum_usage_cpu,maximum_usage_memory,random_sample_usage_cpu,cpu_mean,cpu_std_dev,cpu_median,tail_cpu_mean,tail_cpu_std_dev,tail_cpu_median,Dataset,Epoch,learning_rate,Cost function,Window Size,Batch Size,Dropout,d_model,nhead,Train MAPE,Train RMSE,Train MASE,CV MAPE,CV RMSE,CV MASE,Test MAPE,Test RMSE,Test MASE,GPU Name,training-time,train-inference-time,cv-inference-time,test-inference-time
78,78.0,2483362347778.0,0.0,3.0,0.0,0.4444444444444444,687.0,0.0,1.0,0.0,0.0432487201365187,0.0002498626708984,1.0758339166641235,0.0029642381705343,1.0,5.0,0.0,600000000.0,689.0,17.0,0.0,0.0,0.0040512084960937,0.0123748779296875,0.0,5.14984130859375e-05,0.0,5.14984130859375e-05,0.0,4.334883254545454e-07,4.748626685331909e-07,0.0,9.53674316e-07,0.0,9.53674316e-07,,,,,,,,,,,,,,,,,,,,,,,
79,79.0,1965193664734.0,0.0,1.0,0.0,0.2288888888888889,1759.0,0.0,1.0,1.0,0.0182113907849827,0.0001649856567382,0.7188841700553894,0.001150750205852,1.0,3.0,0.0,600000000.0,545.0,17.0,0.9966666666666666,0.0,0.0066070556640625,0.0052108764648437,0.0023651123046875,0.0018596649169921,0.0079803466796875,0.0018882751464843,0.000502586364746,0.00255316,0.0023563244054555,0.00156212,0.0060958855555555,0.0007415149859594,0.00598907,,,,,,,,,,,,,,,,,,,,,,,
80,80.0,1274110959446.0,2.0,2.0,0.0,0.8,736.0,2.0,2.0,0.0,0.0,0.0005931854248046,1.3077548742294312,0.0034663216210901,1.0,4.0,1.0,600000000.0,353.0,17.0,0.9966666666666666,2.0,0.01214599609375,0.0013027191162109,0.004974365234375,0.0135955810546875,0.05206298828125,0.0142669677734375,0.000706672668457,0.0072754963636363,0.0135269774143835,0.00065708,0.02638075,0.0081576584828531,0.02255249,,,,,,,,,,,,,,,,,,,,,,,
81,81.0,1675635736063.0,3.0,2.0,0.0,0.0,6272.0,3.0,3.0,0.0,0.0008099136092149,0.0,1.417979121208191,0.0033657178282737,1.0,1.0,0.0,600000000.0,465.0,9.0,0.0033333333333333,3.0,0.0023193359375,0.0002088546752929,0.0,8.58306884765625e-06,0.0,8.58306884765625e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
82,82.0,380122576504.0,2.0,1.0,0.0,0.2288888888888889,89.0,2.0,1.0,1.0,0.0182113907849827,0.0002899169921875,2.6268043518066406,0.0125976046547293,1.0,8.0,1.0,600000000.0,105.0,9.0,0.9966666666666666,2.0,0.0066070556640625,0.0052108764648437,0.0004005432128906,0.00115966796875,0.0012016296386718,0.0011615753173828,0.0003700256347656,0.0004522145454545,0.0002395534132264,0.00037956,0.0006181944444444,0.0001278555226383,0.00067139,,,,,,,,,,,,,,,,,,,,,,,
83,83.0,1447403594118.0,2.0,1.0,0.0,0.26,297.0,2.0,1.0,0.0,0.006779276877133,2.09808349609375e-05,0.901833176612854,0.0024527779314666,1.0,7.0,1.0,600000000.0,401.0,17.0,0.9966666666666666,2.0,0.0081024169921875,0.0014705657958984,0.0085601806640625,0.0012321472167968,0.018402099609375,0.0014724731445312,0.009124755859375,0.0087272472727272,0.0050642483857655,0.00849915,0.0150858566666666,0.0015757240318236,0.01434326,,,,,,,,,,,,,,,,,,,,,,,
84,84.0,813816434382.0,0.0,1.0,0.0,0.2288888888888889,487.0,0.0,2.0,1.0,0.6552901023890785,0.0017356872558593,4.109884738922119,0.019480949267745,1.0,8.0,0.0,600000000.0,225.0,9.0,0.9966666666666666,0.0,0.03466796875,0.1041259765625,0.0054397583007812,0.129638671875,0.05572509765625,0.129638671875,0.0033988952636718,0.0079360445454545,0.0145548894389638,0.00279236,0.0275200744444444,0.0090131082748777,0.02737427,,,,,,,,,,,,,,,,,,,,,,,
85,85.0,1558751124493.0,2.0,2.0,0.0,0.2288888888888889,197.0,2.0,2.0,1.0,0.0568472696245733,0.0003004074096679,2.369224786758423,0.0114555973559618,1.0,2.0,1.0,600000000.0,432.0,0.0,0.9966666666666666,2.0,0.01214599609375,0.0135345458984375,0.000396728515625,0.0035629272460937,0.0013084411621093,0.0036544799804687,0.0004520416259765,0.0004524754545454,0.0002667762426509,0.00038147,0.0006059011111111,0.0001132129004667,0.00061703,,,,,,,,,,,,,,,,,,,,,,,
86,86.0,1973499440618.0,2.0,0.0,0.0,0.0,122641.0,2.0,1.0,0.0,0.0233575085324232,1.1444091796875e-05,4.202824115753174,0.0149781927466392,1.0,5.0,1.0,600000000.0,548.0,20.0,0.9966666666666666,2.0,0.0081024169921875,0.0036125183105468,0.0001516342163085,0.0006961822509765,0.0009651184082031,0.0006980895996093,0.0001602172851562,0.0002163118181818,0.0002390922938881,0.00013161,0.0002513466666666,4.054279988138735e-05,0.0002346,,,,,,,,,,,,,,,,,,,,,,,
87,87.0,2442966413089.0,2.0,1.0,0.0,0.4444444444444444,6512.0,2.0,1.0,0.0,0.0182113907849827,0.0,1e-06,1e-06,1.0,4.0,1.0,600000000.0,678.0,6.0,0.0066666666666666,2.0,0.013214111328125,0.0052108764648437,0.0,1.9073486328125e-06,0.0,1.9073486328125e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
